transaction_id,customer_id,transaction_date,amount,currency,transaction_type,merchant,category,payment_method,status
TXN_00002904,CUST_000051,2024-09-22 09:55:56,305.06,EUR,deposit,Amazon,utilities,credit_card,completed
TXN_00002905,CUST_000398,2025-03-25 09:55:56,426.17,USD,deposit,Costco,entertainment,bank_transfer,pending
TXN_00002906,CUST_000085,2025-02-18 09:55:56,325.16,USD,purchase,Best Buy,utilities,credit_card,completed
TXN_00002907,CUST_000921,2024-12-02 09:55:56,68.0,USD,purchase,Costco,food,bank_transfer,completed
TXN_00002908,CUST_000631,2024-10-31 09:55:56,169.12,USD,deposit,Costco,entertainment,paypal,completed
TXN_00002909,CUST_000858,2024-12-29 09:55:56,861.08,USD,purchase,Costco,transportation,debit_card,completed
TXN_00002910,CUST_000145,2025-05-05 09:55:56,182.37,USD,purchase,Amazon,entertainment,credit_card,completed
TXN_00002911,CUST_000130,2025-04-06 09:55:56,119.5,USD,refund,Starbucks,healthcare,credit_card,completed
TXN_00002912,CUST_000347,2025-04-02 09:55:56,463.95,EUR,purchase,Starbucks,food,bank_transfer,completed
TXN_00002913,CUST_000388,2025-09-03 09:55:56,170.53,USD,deposit,Amazon,food,debit_card,completed
TXN_00002914,CUST_000148,2024-10-28 09:55:56,796.88,USD,transfer,Home Depot,food,debit_card,completed
TXN_00002915,CUST_000330,2024-10-18 09:55:56,542.44,EUR,deposit,Best Buy,retail,paypal,completed
TXN_00002916,CUST_000849,2025-07-01 09:55:56,609.05,USD,purchase,McDonald's,food,credit_card,completed
TXN_00002917,CUST_000975,2025-06-22 09:55:56,604.24,EUR,purchase,Costco,retail,bank_transfer,completed
TXN_00002918,CUST_000950,2025-06-12 09:55:56,906.12,USD,refund,Target,utilities,bank_transfer,completed
TXN_00002919,CUST_000487,2025-09-08 09:55:56,402.25,GBP,transfer,Amazon,food,credit_card,completed
TXN_00002920,CUST_000601,2025-06-22 09:55:56,505.11,USD,transfer,Amazon,food,debit_card,completed
TXN_00002921,CUST_000098,2024-10-02 09:55:56,589.19,USD,refund,Best Buy,food,paypal,completed
TXN_00002922,CUST_000502,2024-11-05 09:55:56,492.34,USD,purchase,Amazon,transportation,credit_card,completed
TXN_00002923,CUST_000596,2024-10-14 09:55:56,348.18,USD,refund,Target,entertainment,bank_transfer,completed
TXN_00002924,CUST_000694,2025-04-20 09:55:56,703.01,USD,transfer,Home Depot,healthcare,paypal,completed
TXN_00002925,CUST_000461,2024-11-18 09:55:56,997.53,EUR,refund,Best Buy,retail,paypal,completed
TXN_00002926,CUST_000353,2025-05-22 09:55:56,145.35,USD,deposit,McDonald's,utilities,credit_card,completed
TXN_00002927,CUST_000386,2025-04-15 09:55:56,446.68,USD,refund,McDonald's,retail,credit_card,completed
TXN_00002928,CUST_000968,2025-03-14 09:55:56,203.85,USD,purchase,Walmart,transportation,bank_transfer,failed
TXN_00002929,CUST_000439,2025-02-07 09:55:56,714.38,USD,transfer,Target,transportation,bank_transfer,completed
TXN_00002930,CUST_000778,2025-02-08 09:55:56,76.23,USD,refund,Walmart,transportation,paypal,completed
TXN_00002931,CUST_000057,2025-02-14 09:55:56,665.56,EUR,purchase,Target,food,debit_card,completed
TXN_00002932,CUST_000117,2025-02-22 09:55:56,483.68,USD,deposit,Amazon,utilities,bank_transfer,completed
TXN_00002933,CUST_000210,2025-03-23 09:55:56,253.61,USD,deposit,Walmart,healthcare,paypal,completed
TXN_00002934,CUST_000074,2025-07-02 09:55:56,384.77,USD,transfer,Home Depot,utilities,debit_card,pending
TXN_00002935,CUST_000086,2025-07-30 09:55:56,293.21,USD,transfer,Best Buy,retail,credit_card,completed
TXN_00002936,CUST_000765,2025-05-08 09:55:56,459.02,USD,refund,Target,food,credit_card,completed
TXN_00002937,CUST_000266,2025-01-30 09:55:56,351.13,USD,deposit,Starbucks,healthcare,debit_card,completed
TXN_00002938,CUST_000491,2024-12-10 09:55:56,716.47,USD,refund,McDonald's,utilities,paypal,completed
TXN_00002939,CUST_000904,2025-03-20 09:55:56,896.56,GBP,refund,Amazon,retail,credit_card,completed
TXN_00002940,CUST_000684,2025-08-26 09:55:56,816.38,EUR,refund,Starbucks,utilities,paypal,completed
TXN_00002941,CUST_000456,2025-05-21 09:55:56,872.79,USD,refund,McDonald's,food,paypal,completed
TXN_00002942,CUST_000354,2025-05-21 09:55:56,962.61,GBP,deposit,Home Depot,transportation,bank_transfer,completed
TXN_00002943,CUST_000770,2025-02-25 09:55:56,617.46,GBP,transfer,McDonald's,healthcare,paypal,completed
TXN_00002944,CUST_000164,2025-06-18 09:55:56,285.9,EUR,transfer,Home Depot,retail,credit_card,completed
TXN_00002945,CUST_000641,2025-07-02 09:55:56,321.75,GBP,refund,Starbucks,entertainment,bank_transfer,completed
TXN_00002946,CUST_000342,2025-07-16 09:55:56,151.56,USD,deposit,Target,utilities,bank_transfer,completed
TXN_00002947,CUST_000184,2024-11-09 09:55:56,945.21,EUR,purchase,McDonald's,healthcare,debit_card,completed
TXN_00002948,CUST_000899,2025-04-26 09:55:56,867.81,USD,purchase,Costco,utilities,paypal,pending
TXN_00002949,CUST_000191,2025-06-27 09:55:56,789.55,USD,deposit,McDonald's,healthcare,credit_card,completed
TXN_00002950,CUST_000354,2025-01-01 09:55:56,725.81,USD,refund,Home Depot,retail,paypal,completed
TXN_00002951,CUST_000054,2025-01-19 09:55:56,33.99,USD,refund,Walmart,entertainment,bank_transfer,completed
TXN_00002952,CUST_000862,2025-06-29 09:55:56,776.43,USD,refund,Amazon,healthcare,paypal,completed
TXN_00002953,CUST_000735,2025-02-20 09:55:56,493.36,EUR,deposit,Amazon,utilities,debit_card,completed
TXN_00002954,CUST_000225,2024-10-02 09:55:56,149.22,EUR,deposit,Best Buy,retail,credit_card,completed
TXN_00002955,CUST_000142,2025-06-25 09:55:56,36.8,GBP,purchase,Costco,healthcare,paypal,completed
TXN_00002956,CUST_000837,2025-05-04 09:55:56,775.5,EUR,refund,Best Buy,food,bank_transfer,completed
TXN_00002957,CUST_000692,2024-11-19 09:55:56,387.22,GBP,refund,Starbucks,utilities,credit_card,completed
TXN_00002958,CUST_000391,2025-09-06 09:55:56,853.3,USD,transfer,Costco,utilities,debit_card,completed
TXN_00002959,CUST_000380,2025-02-08 09:55:56,287.13,EUR,purchase,Walmart,food,debit_card,completed
TXN_00002960,CUST_000379,2025-07-25 09:55:56,909.02,GBP,transfer,Amazon,transportation,credit_card,completed
TXN_00002961,CUST_000921,2025-03-25 09:55:56,298.86,USD,transfer,Amazon,healthcare,credit_card,completed
TXN_00002962,CUST_000537,2024-12-24 09:55:56,581.31,EUR,purchase,Costco,entertainment,credit_card,completed
TXN_00002963,CUST_000063,2025-04-24 09:55:56,249.57,USD,deposit,Home Depot,retail,debit_card,completed
TXN_00002964,CUST_000196,2024-12-17 09:55:56,637.96,USD,refund,McDonald's,entertainment,bank_transfer,completed
TXN_00002965,CUST_000518,2025-08-16 09:55:56,205.11,USD,purchase,Walmart,utilities,paypal,completed
TXN_00002966,CUST_000459,2025-07-16 09:55:56,492.19,EUR,transfer,Amazon,retail,credit_card,completed
TXN_00002967,CUST_000474,2024-10-09 09:55:56,111.68,EUR,refund,McDonald's,transportation,credit_card,completed
TXN_00002968,CUST_000110,2025-03-07 09:55:56,520.8,USD,deposit,Walmart,retail,bank_transfer,completed
TXN_00002969,CUST_000395,2025-01-29 09:55:56,362.69,EUR,refund,Best Buy,food,bank_transfer,completed
TXN_00002970,CUST_000891,2025-08-20 09:55:56,722.22,EUR,transfer,Best Buy,entertainment,debit_card,completed
TXN_00002971,CUST_000660,2024-12-08 09:55:56,76.3,USD,transfer,McDonald's,transportation,debit_card,completed
TXN_00002972,CUST_000253,2025-03-08 09:55:56,952.34,GBP,refund,Costco,food,bank_transfer,completed
TXN_00002973,CUST_000146,2025-07-24 09:55:56,473.44,EUR,deposit,Home Depot,healthcare,credit_card,completed
TXN_00002974,CUST_000339,2024-12-08 09:55:56,816.24,GBP,deposit,McDonald's,healthcare,debit_card,completed
TXN_00002975,CUST_000896,2025-05-30 09:55:56,16.4,EUR,transfer,Best Buy,food,bank_transfer,completed
TXN_00002976,CUST_000773,2025-02-26 09:55:56,435.7,USD,refund,Costco,entertainment,credit_card,completed
TXN_00002977,CUST_000831,2024-09-12 09:55:56,70.62,USD,transfer,Costco,utilities,credit_card,failed
TXN_00002978,CUST_000005,2024-12-06 09:55:56,472.44,USD,purchase,McDonald's,food,credit_card,completed
TXN_00002979,CUST_000784,2025-05-19 09:55:56,560.01,EUR,refund,McDonald's,utilities,bank_transfer,completed
TXN_00002980,CUST_000765,2025-07-13 09:55:56,129.66,EUR,transfer,Target,entertainment,debit_card,completed
TXN_00002981,CUST_000493,2024-10-11 09:55:56,508.91,USD,purchase,Amazon,retail,bank_transfer,pending
TXN_00002982,CUST_000150,2025-08-04 09:55:56,57.57,USD,transfer,Target,food,paypal,completed
TXN_00002983,CUST_000501,2025-05-23 09:55:56,889.56,GBP,transfer,McDonald's,transportation,bank_transfer,failed
TXN_00002984,CUST_000097,2024-10-29 09:55:56,835.88,EUR,deposit,Walmart,transportation,bank_transfer,completed
TXN_00002985,CUST_000374,2024-09-12 09:55:56,613.81,USD,deposit,Starbucks,utilities,bank_transfer,completed
TXN_00002986,CUST_000622,2024-11-02 09:55:56,726.2,USD,refund,Best Buy,entertainment,paypal,completed
TXN_00002987,CUST_000630,2024-09-10 09:55:56,372.98,USD,transfer,Target,transportation,bank_transfer,completed
TXN_00002988,CUST_000374,2025-06-02 09:55:56,782.53,USD,refund,Target,retail,credit_card,completed
TXN_00002989,CUST_000250,2024-10-26 09:55:56,706.39,USD,transfer,Costco,utilities,debit_card,completed
TXN_00002990,CUST_000781,2025-07-14 09:55:56,341.23,EUR,purchase,Walmart,entertainment,credit_card,completed
TXN_00002991,CUST_000099,2025-08-19 09:55:56,78.55,EUR,refund,Starbucks,retail,credit_card,completed
TXN_00002992,CUST_000138,2025-02-17 09:55:56,355.16,USD,refund,Costco,utilities,paypal,completed
TXN_00002993,CUST_000885,2024-11-30 09:55:56,919.33,USD,transfer,Costco,healthcare,debit_card,completed
TXN_00002994,CUST_000916,2025-07-27 09:55:56,604.12,USD,deposit,McDonald's,healthcare,credit_card,completed
TXN_00002995,CUST_000394,2025-05-09 09:55:56,970.6,EUR,deposit,Starbucks,entertainment,debit_card,completed
TXN_00002996,CUST_000024,2025-05-27 09:55:56,100.7,GBP,deposit,Target,transportation,bank_transfer,completed
TXN_00002997,CUST_000150,2024-12-19 09:55:56,150.57,USD,transfer,Costco,healthcare,debit_card,failed
TXN_00002998,CUST_000511,2024-10-03 09:55:56,137.25,USD,purchase,Target,retail,bank_transfer,completed
TXN_00002999,CUST_000089,2025-04-08 09:55:56,669.87,USD,purchase,Home Depot,retail,credit_card,completed
TXN_00003000,CUST_000347,2025-04-20 09:55:56,216.39,USD,purchase,Starbucks,transportation,debit_card,completed
TXN_00003001,CUST_000901,2024-10-15 09:55:56,699.11,USD,refund,Home Depot,utilities,debit_card,completed
TXN_00003002,CUST_000730,2025-05-31 09:55:56,813.71,USD,purchase,Amazon,transportation,credit_card,completed
TXN_00003003,CUST_000539,2024-11-10 09:55:56,592.76,USD,deposit,Walmart,transportation,credit_card,completed
TXN_00003004,CUST_000318,2024-12-12 09:55:56,967.5,USD,refund,Home Depot,transportation,paypal,completed
TXN_00003005,CUST_000557,2024-11-07 09:55:56,758.44,USD,purchase,Best Buy,retail,paypal,completed
TXN_00003006,CUST_000649,2025-01-26 09:55:56,422.99,USD,deposit,Starbucks,food,credit_card,completed
TXN_00003007,CUST_000831,2025-07-30 09:55:56,148.93,USD,deposit,Walmart,entertainment,paypal,completed
TXN_00003008,CUST_000916,2024-09-18 09:55:56,981.58,EUR,purchase,Home Depot,transportation,debit_card,completed
TXN_00003009,CUST_000849,2025-07-27 09:55:56,45.97,USD,refund,Best Buy,retail,bank_transfer,completed
TXN_00003010,CUST_000208,2024-11-05 09:55:56,453.39,USD,refund,Walmart,healthcare,credit_card,completed
TXN_00003011,CUST_000144,2024-10-04 09:55:56,427.97,USD,deposit,Home Depot,transportation,credit_card,completed
TXN_00003012,CUST_000107,2025-02-15 09:55:56,814.17,USD,purchase,McDonald's,utilities,bank_transfer,pending
TXN_00003013,CUST_000129,2024-10-09 09:55:56,535.46,EUR,refund,Starbucks,food,bank_transfer,completed
TXN_00003014,CUST_000928,2024-10-05 09:55:56,670.1,USD,deposit,Target,utilities,bank_transfer,completed
TXN_00003015,CUST_000163,2025-06-08 09:55:56,430.86,USD,purchase,Best Buy,utilities,bank_transfer,completed
TXN_00003016,CUST_000405,2025-03-28 09:55:56,177.32,USD,purchase,McDonald's,entertainment,debit_card,completed
TXN_00003017,CUST_000580,2024-12-10 09:55:56,115.11,USD,deposit,McDonald's,utilities,debit_card,completed
TXN_00003018,CUST_000998,2024-11-06 09:55:56,837.59,USD,purchase,Best Buy,healthcare,paypal,failed
TXN_00003019,CUST_000545,2025-08-29 09:55:56,323.92,GBP,transfer,Walmart,utilities,credit_card,pending
TXN_00003020,CUST_000800,2025-02-24 09:55:56,336.36,USD,refund,Walmart,food,paypal,pending
TXN_00003021,CUST_000360,2025-07-25 09:55:56,539.04,USD,purchase,Costco,healthcare,bank_transfer,completed
TXN_00003022,CUST_000894,2024-10-12 09:55:56,367.45,USD,refund,Costco,entertainment,debit_card,completed
TXN_00003023,CUST_000458,2024-11-27 09:55:56,836.92,USD,deposit,Amazon,transportation,debit_card,completed
TXN_00003024,CUST_000793,2025-06-30 09:55:56,593.75,USD,purchase,Target,entertainment,credit_card,completed
TXN_00003025,CUST_000520,2025-02-22 09:55:56,837.26,USD,transfer,Target,healthcare,credit_card,completed
TXN_00003026,CUST_000659,2024-11-07 09:55:56,351.18,GBP,refund,Best Buy,food,bank_transfer,completed
TXN_00003027,CUST_000841,2025-07-12 09:55:56,637.65,USD,refund,Amazon,retail,bank_transfer,completed
TXN_00003028,CUST_000021,2025-07-03 09:55:56,814.26,EUR,deposit,Starbucks,food,paypal,completed
TXN_00003029,CUST_000588,2025-01-22 09:55:56,369.85,USD,transfer,Amazon,transportation,paypal,completed
TXN_00003030,CUST_000801,2024-09-22 09:55:56,101.1,USD,transfer,Costco,utilities,paypal,pending
TXN_00003031,CUST_000695,2024-12-31 09:55:56,263.16,EUR,deposit,Best Buy,entertainment,paypal,completed
TXN_00003032,CUST_000382,2025-05-21 09:55:56,261.84,EUR,transfer,Starbucks,transportation,bank_transfer,pending
TXN_00003033,CUST_000999,2024-12-10 09:55:56,666.03,USD,refund,Costco,healthcare,debit_card,completed
TXN_00003034,CUST_000576,2025-05-16 09:55:56,664.74,GBP,deposit,Target,utilities,bank_transfer,completed
TXN_00003035,CUST_000402,2025-04-10 09:55:56,522.41,USD,purchase,McDonald's,utilities,paypal,completed
TXN_00003036,CUST_000005,2024-12-24 09:55:56,902.08,USD,refund,Starbucks,healthcare,debit_card,completed
TXN_00003037,CUST_000665,2025-05-05 09:55:56,307.76,EUR,deposit,Home Depot,healthcare,credit_card,completed
TXN_00003038,CUST_000782,2025-04-07 09:55:56,325.94,USD,purchase,Target,healthcare,paypal,completed
TXN_00003039,CUST_000170,2025-09-06 09:55:56,60.63,USD,refund,Best Buy,healthcare,credit_card,completed
TXN_00003040,CUST_000458,2025-05-17 09:55:56,915.53,USD,refund,Home Depot,entertainment,paypal,completed
TXN_00003041,CUST_000993,2024-09-24 09:55:56,14.74,USD,purchase,Walmart,utilities,debit_card,completed
TXN_00003042,CUST_000360,2025-07-16 09:55:56,360.8,USD,purchase,Costco,entertainment,credit_card,completed
TXN_00003043,CUST_000983,2024-11-27 09:55:56,103.27,USD,refund,Walmart,food,bank_transfer,completed
TXN_00003044,CUST_000791,2024-09-25 09:55:56,689.8,USD,refund,McDonald's,healthcare,paypal,completed
TXN_00003045,CUST_000817,2025-07-21 09:55:56,120.56,USD,transfer,Amazon,entertainment,debit_card,completed
TXN_00003046,CUST_000190,2025-01-18 09:55:56,818.94,USD,deposit,Starbucks,food,paypal,completed
TXN_00003047,CUST_000053,2024-12-16 09:55:56,369.84,USD,refund,Home Depot,entertainment,paypal,completed
TXN_00003048,CUST_000083,2025-05-01 09:55:56,635.6,USD,purchase,Walmart,healthcare,debit_card,completed
TXN_00003049,CUST_000081,2025-01-09 09:55:56,668.91,GBP,transfer,Home Depot,entertainment,debit_card,completed
TXN_00003050,CUST_000716,2025-08-25 09:55:56,924.57,USD,deposit,Target,healthcare,credit_card,completed
TXN_00003051,CUST_000205,2025-05-07 09:55:56,447.84,USD,refund,Walmart,transportation,paypal,completed
TXN_00003052,CUST_000384,2025-02-06 09:55:56,721.95,EUR,refund,Starbucks,entertainment,credit_card,completed
TXN_00003053,CUST_000435,2025-08-27 09:55:56,518.56,USD,deposit,Starbucks,food,credit_card,completed
TXN_00003054,CUST_000956,2025-08-11 09:55:56,429.66,USD,deposit,Best Buy,retail,debit_card,pending
TXN_00003055,CUST_000613,2025-03-22 09:55:56,950.32,USD,deposit,Amazon,entertainment,paypal,completed
TXN_00003056,CUST_000338,2024-10-30 09:55:56,823.29,USD,refund,Starbucks,utilities,debit_card,completed
TXN_00003057,CUST_000103,2025-06-14 09:55:56,952.75,USD,refund,Amazon,entertainment,paypal,pending
TXN_00003058,CUST_000093,2024-10-09 09:55:56,298.83,USD,refund,Home Depot,healthcare,debit_card,completed
TXN_00003059,CUST_000376,2025-08-18 09:55:56,860.43,USD,refund,Best Buy,retail,debit_card,completed
TXN_00003060,CUST_000483,2025-03-09 09:55:56,769.44,USD,deposit,Target,healthcare,credit_card,completed
TXN_00003061,CUST_000340,2025-04-14 09:55:56,594.57,EUR,transfer,Best Buy,retail,debit_card,completed
TXN_00003062,CUST_000255,2025-01-30 09:55:56,884.1,USD,purchase,Amazon,transportation,debit_card,completed
TXN_00003063,CUST_000600,2025-01-06 09:55:56,488.81,USD,purchase,Home Depot,retail,bank_transfer,completed
TXN_00003064,CUST_000599,2025-07-14 09:55:56,949.24,GBP,refund,Starbucks,entertainment,credit_card,pending
TXN_00003065,CUST_000219,2025-06-20 09:55:56,514.14,EUR,refund,Walmart,transportation,credit_card,completed
TXN_00003066,CUST_000501,2025-05-16 09:55:56,821.9,USD,purchase,Best Buy,utilities,credit_card,completed
TXN_00003067,CUST_000454,2025-05-22 09:55:56,682.6,USD,deposit,Walmart,retail,paypal,completed
TXN_00003068,CUST_000527,2024-09-26 09:55:56,456.71,USD,transfer,Home Depot,healthcare,credit_card,completed
TXN_00003069,CUST_000202,2025-08-13 09:55:56,261.75,USD,purchase,Target,retail,debit_card,completed
TXN_00003070,CUST_000387,2024-12-18 09:55:56,251.6,USD,purchase,Best Buy,transportation,paypal,completed
TXN_00003071,CUST_000902,2025-08-13 09:55:56,178.4,USD,deposit,McDonald's,utilities,credit_card,completed
TXN_00003072,CUST_000798,2025-08-17 09:55:56,279.48,USD,refund,Costco,utilities,bank_transfer,completed
TXN_00003073,CUST_000305,2024-10-25 09:55:56,78.12,EUR,refund,Best Buy,utilities,credit_card,completed
TXN_00003074,CUST_000910,2025-05-09 09:55:56,831.8,USD,deposit,Target,retail,credit_card,pending
TXN_00003075,CUST_000322,2025-07-21 09:55:56,251.25,USD,purchase,Walmart,healthcare,paypal,completed
TXN_00003076,CUST_000003,2025-07-22 09:55:56,242.67,USD,refund,Home Depot,food,debit_card,completed
TXN_00003077,CUST_000564,2025-06-02 09:55:56,688.29,USD,deposit,Walmart,transportation,bank_transfer,completed
TXN_00003078,CUST_000862,2025-09-06 09:55:56,245.18,USD,purchase,McDonald's,food,bank_transfer,completed
TXN_00003079,CUST_000478,2024-12-23 09:55:56,596.59,USD,deposit,Starbucks,utilities,debit_card,completed
TXN_00003080,CUST_000024,2025-03-13 09:55:56,138.11,USD,purchase,Amazon,utilities,credit_card,completed
TXN_00003081,CUST_000445,2025-05-10 09:55:56,276.3,USD,purchase,Home Depot,retail,debit_card,completed
TXN_00003082,CUST_000007,2024-12-14 09:55:56,377.6,EUR,purchase,Costco,transportation,paypal,completed
TXN_00003083,CUST_000958,2025-03-08 09:55:56,426.11,USD,deposit,Home Depot,entertainment,bank_transfer,completed
TXN_00003084,CUST_000615,2025-06-07 09:55:56,458.98,USD,refund,McDonald's,utilities,credit_card,completed
TXN_00003085,CUST_000692,2024-12-28 09:55:56,505.47,EUR,deposit,Best Buy,healthcare,paypal,completed
